x,x1,x2,x3,x4,x5,x6,x7
1200,47,38,33,19,145,86,38
1201,47,38,33,19,145,86,38
1202,47,38,33,19,145,86,38
1203,47,38,33,19,145,86,38
1204,47,38,33,19,145,86,38
1205,47,38,33,19,145,86,38
1206,47,38,33,19,145,86,38
1207,47,38,33,19,145,86,38
1208,47,38,33,19,145,86,38
1209,47,38,33,19,145,86,38
1210,47,38,33,19,145,86,38
1211,47,38,33,19,145,86,38
1212,47,39,33,19,145,86,38
1213,47,39,33,19,145,86,38
1214,47,39,33,19,145,86,38
1215,47,39,33,19,145,86,38
1216,47,39,33,19,145,86,38
1217,47,39,33,19,145,86,38
1218,47,39,33,19,145,86,38
1219,47,39,33,19,145,86,38
1220,47,39,33,19,145,86,38
1221,47,39,33,19,145,86,38
1222,47,39,33,19,145,86,38
1223,47,39,33,19,145,86,38
1224,47,39,33,19,145,86,38
1225,47,39,33,19,145,86,38
1226,47,39,33,19,145,86,38
1227,47,39,33,19,145,86,38
1228,47,39,33,19,145,86,38
1229,47,39,33,19,145,86,38
1230,47,39,33,19,145,86,38
1231,48,39,33,19,145,86,38
1232,48,39,33,19,145,86,38
1233,48,39,33,19,145,86,38
1234,48,39,33,19,146,86,38
1235,48,39,33,19,146,86,38
1236,48,39,33,19,146,86,38
1237,48,39,33,19,146,86,38
1238,48,39,33,19,146,86,38
1239,48,39,33,19,146,86,38
1240,48,39,33,19,146,86,38
1241,48,39,33,19,146,86,38
1242,48,39,33,19,146,86,38
1243,48,39,34,19,146,86,38
1244,48,39,34,19,146,86,38
1245,48,39,34,19,146,86,38
1246,48,39,34,19,146,86,38
1247,48,39,34,19,146,86,38
1248,48,39,34,19,146,86,38
1249,48,39,34,19,146,86,38
1250,48,39,34,19,146,86,38
1251,48,39,34,19,146,86,38
1252,48,39,34,19,146,86,38
1253,48,39,34,19,146,86,38
1254,48,39,34,19,146,86,38
1255,48,39,34,19,146,86,38
1256,48,39,34,19,146,86,38
1257,48,39,34,19,146,86,38
1258,48,39,34,19,146,86,38
1259,48,39,34,19,146,86,38
1260,48,39,34,19,146,87,38
1261,48,39,34,19,146,87,38
1262,48,39,34,19,146,87,38
1263,48,39,34,19,146,87,38
1264,48,39,34,19,147,87,38
1265,48,39,34,19,147,87,38
1266,48,39,34,19,147,87,38
1267,48,39,34,19,147,87,39
1268,48,39,34,19,147,87,39
1269,48,39,34,19,147,87,39
1270,48,39,34,19,147,87,39
1271,48,39,34,19,147,87,39
1272,48,39,34,19,147,87,39
1273,48,39,34,19,147,87,39
1274,48,39,34,19,147,87,39
1275,48,39,34,19,147,87,39
1276,48,39,34,19,147,87,39
1277,48,39,34,19,147,87,39
1278,48,39,34,19,147,87,39
1279,48,39,34,19,147,87,39
1280,48,39,34,19,147,87,39
1281,48,39,34,19,147,87,39
1282,48,39,34,19,147,87,39
1283,48,39,34,19,147,87,39
1284,48,39,34,19,147,87,39
1285,48,39,34,19,147,87,39
1286,48,39,34,19,147,87,39
1287,48,39,34,19,147,87,39
1288,48,39,34,19,147,87,39
1289,48,39,34,19,147,87,39
1290,48,39,34,19,147,87,39
1291,48,39,34,19,147,87,39
1292,48,39,34,19,147,87,39
1293,48,39,34,19,147,87,39
1294,48,39,34,19,147,87,39
1295,48,39,34,19,147,87,39
1296,48,39,34,19,147,87,39
1297,48,39,34,19,147,87,39
1298,48,39,34,19,147,87,39
1299,48,39,34,19,147,87,39
1300,48,39,34,19,147,87,39
1301,48,39,34,19,147,87,39
1302,48,39,34,19,147,87,39
1303,48,39,34,19,147,87,39
1304,48,39,34,19,147,87,39
1305,48,39,34,19,147,87,39
1306,48,39,34,19,147,87,39
1307,48,39,34,19,147,87,39
1308,48,39,34,19,148,87,39
1309,48,39,34,19,148,87,39
1310,48,39,34,19,148,87,39
1311,48,39,34,20,148,87,39
1312,48,39,34,20,148,87,39
1313,48,39,34,20,148,87,39
1314,48,39,34,20,148,87,39
1315,48,39,34,20,148,87,39
1316,48,39,34,20,148,87,39
1317,48,39,34,20,148,87,39
1318,48,39,34,20,148,87,39
1319,48,39,34,20,148,88,39
1320,48,39,34,20,148,88,39
1321,48,39,34,20,148,88,39
1322,48,39,34,20,148,88,39
1323,48,39,34,20,148,88,39
1324,48,39,34,20,148,88,39
1325,48,39,34,20,148,88,39
1326,48,39,34,20,148,88,39
1327,48,39,34,20,148,88,39
1328,48,39,34,20,148,88,39
1329,48,39,34,20,148,88,39
1330,48,39,34,20,148,88,39
1331,48,39,34,20,148,88,39
1332,48,39,34,20,148,88,39
1333,48,39,34,20,148,88,39
1334,48,39,34,20,148,88,39
1335,48,39,34,20,148,88,39
1336,48,39,34,20,148,88,39
1337,48,39,34,20,148,88,39
1338,48,39,34,20,148,88,39
1339,48,39,34,20,148,88,39
1340,48,39,34,20,148,88,39
1341,48,39,34,20,148,88,39
1342,48,39,34,20,148,88,39
1343,48,39,34,20,148,88,39
1344,48,39,34,20,148,88,39
1345,48,39,34,20,148,88,39
1346,48,39,34,20,148,88,39
1347,48,39,34,20,148,88,39
1348,48,39,34,20,148,88,39
1349,48,39,34,20,148,88,39
1350,48,39,34,20,148,88,39
1351,48,39,34,20,148,88,39
1352,48,39,34,20,148,88,39
1353,48,39,34,20,148,88,39
1354,48,39,34,20,148,88,39
1355,48,39,34,20,149,88,39
1356,48,39,34,20,149,88,39
1357,48,39,34,20,149,88,39
1358,48,39,34,20,149,88,39
1359,48,39,34,20,149,88,39
1360,48,39,34,20,149,88,39
1361,48,39,34,20,149,88,39
1362,48,39,34,20,149,88,39
1363,48,39,34,20,149,88,39
1364,48,39,34,20,149,88,39
1365,48,39,34,20,149,88,39
1366,48,39,34,20,149,88,39
1367,48,39,34,20,149,88,39
1368,48,39,34,20,149,88,39
1369,48,39,34,20,149,88,39
1370,48,39,34,20,149,88,39
1371,48,39,34,20,149,88,39
1372,48,39,34,20,149,88,39
1373,48,39,34,20,149,88,39
1374,48,39,34,20,149,88,39
1375,48,39,35,20,149,88,39
1376,48,39,35,20,149,88,39
1377,48,39,35,20,149,88,39
1378,48,39,35,20,149,88,39
1379,48,39,35,20,149,88,39
1380,48,39,35,20,149,88,39
1381,49,39,35,20,149,88,39
1382,49,39,35,20,149,88,39
1383,49,39,35,20,149,88,39
1384,49,39,35,20,149,88,39
1385,49,39,35,20,149,88,39
1386,49,39,35,20,149,88,39
1387,49,39,35,20,149,88,39
1388,49,39,35,20,149,88,39
1389,49,39,35,20,149,89,39
1390,49,39,35,20,149,89,39
1391,49,39,35,20,149,89,39
1392,49,39,35,20,149,89,39
1393,49,39,35,20,149,89,39
1394,49,39,35,20,149,89,39
1395,49,39,35,20,149,89,39
1396,49,39,35,20,149,89,39
1397,49,39,35,20,150,89,39
1398,49,39,35,20,150,89,39
1399,49,39,35,20,150,89,40
1400,49,39,35,20,150,89,40
1401,49,39,35,20,150,89,40
1402,49,39,35,20,150,89,40
1403,49,39,35,20,150,89,40
1404,49,39,35,20,150,89,40
1405,49,39,35,20,150,89,40
1406,49,39,35,20,150,89,40
1407,49,39,35,20,150,89,40
1408,49,40,35,20,150,89,40
1409,49,40,35,20,150,89,40
1410,49,40,35,20,150,89,40
1411,49,40,35,20,150,89,40
1412,49,40,35,20,150,89,40
1413,49,40,35,20,150,89,40
1414,49,40,35,20,150,89,40
1415,49,40,35,20,150,89,40
1416,49,40,35,20,150,89,40
1417,49,40,35,20,150,89,40
1418,49,40,35,20,150,89,40
1419,49,40,35,20,150,89,40
1420,49,40,35,20,150,89,40
1421,49,40,35,20,150,89,40
1422,49,40,35,20,150,89,40
1423,49,40,35,20,150,89,40
1424,49,40,35,20,150,89,40
1425,49,40,35,20,150,89,40
1426,49,40,35,20,150,89,40
1427,49,40,35,20,150,89,40
1428,49,40,35,20,150,89,40
1429,49,40,35,20,150,89,40
1430,49,40,35,20,150,89,40
1431,49,40,35,20,150,89,40
1432,49,40,35,20,150,89,40
1433,49,40,35,20,150,89,40
1434,49,40,35,20,150,89,40
1435,49,40,35,20,150,89,40
1436,49,40,35,20,150,89,40
1437,49,40,35,20,151,89,40
1438,49,40,35,20,151,89,40
1439,49,40,35,20,151,89,40
1440,49,40,35,20,151,89,40
1441,49,40,35,20,151,89,40
1442,49,40,35,20,151,89,40
1443,49,40,35,20,151,89,40
1444,49,40,35,20,151,89,40
1445,49,40,35,20,151,89,40
1446,49,40,35,20,151,89,40
1447,49,40,35,20,151,89,40
1448,49,40,35,20,151,89,40
1449,49,40,35,20,151,89,40
1450,49,40,35,20,151,89,40
1451,49,40,35,20,151,89,40
1452,49,40,35,20,151,89,40
1453,49,40,35,20,151,89,40
1454,49,40,35,20,151,89,40
1455,49,40,35,20,151,89,40
1456,49,40,35,20,151,89,40
1457,49,40,35,20,151,89,40
1458,49,40,35,20,151,89,40
1459,49,40,35,20,151,89,40
1460,49,40,35,20,151,90,40
1461,49,40,35,20,151,90,40
1462,49,40,35,20,151,90,40
1463,49,40,35,20,151,90,40
1464,49,40,35,20,151,90,40
1465,49,40,35,20,151,90,40
1466,49,40,35,20,151,90,40
1467,49,40,35,20,151,90,40
1468,49,40,35,20,151,90,40
1469,49,40,35,20,151,90,40
1470,49,40,35,20,151,90,40
1471,49,40,35,20,151,90,40
1472,49,40,35,20,151,90,40
1473,49,40,35,20,151,90,40
1474,49,40,35,20,151,90,40
1475,49,40,35,20,151,90,40
1476,49,40,35,20,151,90,40
1477,49,40,35,20,151,90,40
1478,49,40,35,20,151,90,40
1479,49,40,35,20,151,90,40
1480,49,40,35,20,151,90,40
1481,49,40,36,20,151,90,40
1482,49,40,36,20,151,90,40
1483,49,40,36,20,151,90,40
1484,49,40,36,20,151,90,40
1485,49,40,36,20,152,90,40
1486,49,40,36,20,152,90,40
1487,49,40,36,20,152,90,40
1488,49,40,36,20,152,90,40
1489,49,40,36,20,152,90,40
1490,49,40,36,20,152,90,40
1491,49,40,36,20,152,90,40
1492,49,40,36,20,152,90,40
1493,49,40,36,20,152,90,40
1494,49,40,36,20,152,90,40
1495,49,40,36,20,152,90,40
1496,49,40,36,20,152,90,40
1497,49,40,36,20,152,90,40
1498,49,40,36,20,152,90,40
1499,49,40,36,20,152,90,40
1500,49,40,36,20,152,90,40
1501,49,40,36,20,152,90,40
1502,49,40,36,20,152,90,40
1503,49,40,36,20,152,90,40
1504,49,40,36,20,152,90,40
1505,49,40,36,20,152,90,40
1506,49,40,36,20,152,90,40
1507,49,40,36,21,152,90,40
1508,49,40,36,21,152,90,40
1509,49,40,36,21,152,90,40
1510,49,40,36,21,152,90,40
1511,49,40,36,21,152,90,40
1512,49,40,36,21,152,90,40
1513,49,40,36,21,152,90,40
1514,49,40,36,21,152,90,40
1515,49,40,36,21,152,90,40
1516,49,40,36,21,152,90,40
1517,49,40,36,21,152,90,40
1518,49,40,36,21,152,90,40
1519,49,40,36,21,152,90,41
1520,49,40,36,21,152,90,41
1521,49,40,36,21,152,90,41
1522,49,40,36,21,152,90,41
1523,49,40,36,21,152,90,41
1524,49,40,36,21,152,90,41
1525,49,40,36,21,152,90,41
1526,49,40,36,21,152,90,41
1527,49,40,36,21,152,90,41
1528,49,40,36,21,152,90,41
1529,49,40,36,21,153,90,41
1530,49,40,36,21,153,91,41
1531,49,40,36,21,153,91,41
1532,49,40,36,21,153,91,41
1533,49,40,36,21,153,91,41
1534,49,40,36,21,153,91,41
1535,49,40,36,21,153,91,41
1536,49,40,36,21,153,91,41
1537,49,40,36,21,153,91,41
1538,49,40,36,21,153,91,41
1539,49,40,36,21,153,91,41
1540,49,40,36,21,153,91,41
1541,49,40,36,21,153,91,41
1542,49,40,36,21,153,91,41
1543,49,40,36,21,153,91,41
1544,49,40,36,21,153,91,41
1545,49,40,36,21,153,91,41
1546,50,40,36,21,153,91,41
1547,50,40,36,21,153,91,41
1548,50,40,36,21,153,91,41
1549,50,40,36,21,153,91,41
1550,50,40,36,21,153,91,41
1551,50,40,36,21,153,91,41
1552,50,40,36,21,153,91,41
1553,50,40,36,21,153,91,41
1554,50,40,36,21,153,91,41
1555,50,40,36,21,153,91,41
1556,50,40,36,21,153,91,41
1557,50,40,36,21,153,91,41
1558,50,40,36,21,153,91,41
1559,50,40,36,21,153,91,41
1560,50,40,36,21,153,91,41
1561,50,40,36,21,153,91,41
1562,50,40,36,21,153,91,41
1563,50,40,36,21,153,91,41
1564,50,40,36,21,153,91,41
1565,50,40,36,21,153,91,41
1566,50,40,36,21,153,91,41
1567,50,40,36,21,153,91,41
1568,50,40,36,21,153,91,41
1569,50,40,36,21,153,91,41
1570,50,40,36,21,153,91,41
1571,50,40,36,21,153,91,41
1572,50,40,36,21,153,91,41
1573,50,40,36,21,153,91,41
1574,50,40,36,21,153,91,41
1575,50,40,36,21,153,91,41
1576,50,40,36,21,153,91,41
1577,50,40,36,21,154,91,41
1578,50,40,36,21,154,91,41
1579,50,40,36,21,154,91,41
1580,50,40,36,21,154,91,41
1581,50,40,36,21,154,91,41
1582,50,40,36,21,154,91,41
1583,50,40,36,21,154,91,41
1584,50,40,36,21,154,91,41
1585,50,40,36,21,154,92,41
1586,50,40,36,21,154,92,41
1587,50,40,36,21,154,92,41
1588,50,40,36,21,154,92,41
1589,50,40,36,21,154,92,41
1590,50,40,36,21,154,92,41
1591,50,40,36,21,154,92,41
1592,50,40,36,21,154,92,41
1593,50,40,36,21,154,92,41
1594,50,40,36,21,154,92,41
1595,50,40,36,21,154,92,41
1596,50,40,36,21,154,92,41
1597,50,40,36,21,154,92,41
1598,50,40,36,21,154,92,41
1599,50,40,36,21,154,92,41
1600,50,40,36,21,154,92,41
1601,50,40,36,21,154,92,41
1602,50,40,36,21,154,92,41
1603,50,40,36,21,154,92,41
1604,50,41,36,21,154,92,41
1605,50,41,36,21,154,92,41
1606,50,41,36,21,154,92,41
1607,50,41,36,21,154,92,41
1608,50,41,36,21,154,92,41
1609,50,41,37,21,154,92,41
1610,50,41,37,21,154,92,41
1611,50,41,37,21,154,92,41
1612,50,41,37,21,154,92,41
1613,50,41,37,21,154,92,41
1614,50,41,37,21,154,92,41
1615,50,41,37,21,154,92,41
1616,50,41,37,21,154,92,41
1617,50,41,37,21,154,92,41
1618,50,41,37,21,154,92,41
1619,50,41,37,21,154,92,41
1620,50,41,37,21,154,92,41
1621,50,41,37,21,154,92,41
1622,50,41,37,21,154,92,41
1623,50,41,37,21,154,92,41
1624,50,41,37,21,154,92,41
1625,50,41,37,21,154,92,41
1626,50,41,37,21,154,92,41
1627,50,41,37,21,155,92,41
1628,50,41,37,21,155,92,41
1629,50,41,37,21,155,92,41
1630,50,41,37,21,155,92,41
1631,50,41,37,21,155,92,41
1632,50,41,37,21,155,92,41
1633,50,41,37,21,155,92,41
1634,50,41,37,21,155,92,41
1635,50,41,37,21,155,92,41
1636,50,41,37,21,155,92,41
1637,50,41,37,21,155,92,41
1638,50,41,37,21,155,92,41
1639,50,41,37,21,155,92,41
1640,50,41,37,21,155,92,41
1641,50,41,37,21,155,92,41
1642,50,41,37,21,155,92,41
1643,50,41,37,21,155,92,41
1644,50,41,37,21,155,92,41
1645,50,41,37,21,155,92,41
1646,50,41,37,21,155,92,41
1647,50,41,37,21,155,92,41
1648,50,41,37,21,155,92,41
1649,50,41,37,21,155,92,41
1650,50,41,37,21,155,92,41
1651,50,41,37,21,155,92,41
1652,50,41,37,21,155,92,41
1653,50,41,37,21,155,92,41
1654,50,41,37,21,155,92,41
1655,50,41,37,21,155,92,41
1656,50,41,37,21,155,93,41
1657,50,41,37,21,155,93,41
1658,50,41,37,21,155,93,41
1659,50,41,37,21,155,93,41
1660,50,41,37,21,155,93,41
1661,50,41,37,21,155,93,41
1662,50,41,37,21,155,93,41
1663,50,41,37,21,155,93,41
1664,50,41,37,21,155,93,41
1665,50,41,37,21,155,93,41
1666,50,41,37,21,155,93,41
1667,50,41,37,21,155,93,42
1668,50,41,37,21,155,93,42
1669,50,41,37,21,155,93,42
1670,50,41,37,21,155,93,42
1671,50,41,37,21,155,93,42
1672,50,41,37,21,155,93,42
1673,50,41,37,21,155,93,42
1674,50,41,37,21,155,93,42
1675,50,41,37,21,155,93,42
1676,50,41,37,21,155,93,42
1677,50,41,37,21,155,93,42
1678,50,41,37,21,156,93,42
1679,50,41,37,21,156,93,42
1680,50,41,37,21,156,93,42
1681,50,41,37,21,156,93,42
1682,50,41,37,21,156,93,42
1683,50,41,37,21,156,93,42
1684,50,41,37,21,156,93,42
1685,50,41,37,21,156,93,42
1686,50,41,37,21,156,93,42
1687,50,41,37,21,156,93,42
1688,50,41,37,21,156,93,42
1689,50,41,37,21,156,93,42
1690,50,41,37,21,156,93,42
1691,50,41,37,21,156,93,42
1692,50,41,37,21,156,93,42
1693,50,41,37,21,156,93,42
1694,50,41,37,21,156,93,42
1695,50,41,37,21,156,93,42
1696,50,41,37,21,156,93,42
1697,50,41,37,21,156,93,42
1698,50,41,37,21,156,93,42
1699,50,41,37,21,156,93,42
1700,50,41,37,21,156,93,42
1701,50,41,37,21,156,93,42
1702,50,41,37,21,156,93,42
1703,50,41,37,21,156,93,42
1704,50,41,37,21,156,93,42
1705,50,41,37,21,156,93,42
1706,50,41,37,21,156,93,42
1707,50,41,37,21,156,93,42
1708,50,41,37,21,156,93,42
1709,50,41,37,21,156,93,42
1710,50,41,37,21,156,93,42
1711,50,41,37,21,156,93,42
1712,50,41,37,21,156,93,42
1713,51,41,37,21,156,93,42
1714,51,41,37,21,156,93,42
1715,51,41,37,21,156,93,42
1716,51,41,37,21,156,93,42
1717,51,41,37,21,156,93,42
1718,51,41,37,21,156,93,42
1719,51,41,37,21,156,93,42
1720,51,41,37,21,156,94,42
1721,51,41,37,21,156,94,42
1722,51,41,37,21,156,94,42
1723,51,41,37,21,156,94,42
1724,51,41,37,21,156,94,42
1725,51,41,37,21,157,94,42
1726,51,41,37,21,157,94,42
1727,51,41,37,21,157,94,42
1728,51,41,37,21,157,94,42
1729,51,41,37,21,157,94,42
1730,51,41,37,21,157,94,42
1731,51,41,37,21,157,94,42
1732,51,41,37,21,157,94,42
1733,51,41,37,21,157,94,42
1734,51,41,37,21,157,94,42
1735,51,41,37,21,157,94,42
1736,51,41,37,21,157,94,42
1737,51,41,37,21,157,94,42
1738,51,41,37,21,157,94,42
1739,51,41,37,21,157,94,42
1740,51,41,37,21,157,94,42
1741,51,41,37,21,157,94,42
1742,51,41,37,21,157,94,42
1743,51,41,37,22,157,94,42
1744,51,41,37,22,157,94,42
1745,51,41,37,22,157,94,42
1746,51,41,37,22,157,94,42
1747,51,41,37,22,157,94,42
1748,51,41,37,22,157,94,42
1749,51,41,37,22,157,94,42
1750,51,41,37,22,157,94,42
1751,51,41,37,22,157,94,42
1752,51,41,37,22,157,94,42
1753,51,41,37,22,157,94,42
1754,51,41,37,22,157,94,42
1755,51,41,37,22,157,94,42
1756,51,41,38,22,157,94,42
1757,51,41,38,22,157,94,42
1758,51,41,38,22,157,94,42
1759,51,41,38,22,157,94,42
1760,51,41,38,22,157,94,42
1761,51,41,38,22,157,94,42
1762,51,41,38,22,157,94,42
1763,51,41,38,22,157,94,42
1764,51,41,38,22,157,94,42
1765,51,41,38,22,157,94,42
1766,51,41,38,22,157,94,42
1767,51,41,38,22,157,94,42
1768,51,41,38,22,157,94,42
1769,51,41,38,22,157,94,42
1770,51,41,38,22,157,94,42
1771,51,41,38,22,158,94,42
1772,51,41,38,22,158,94,42
1773,51,41,38,22,158,94,42
1774,51,41,38,22,158,94,42
1775,51,41,38,22,158,94,42
1776,51,41,38,22,158,94,42
1777,51,42,38,22,158,94,42
1778,51,42,38,22,158,94,42
1779,51,42,38,22,158,94,42
1780,51,42,38,22,158,94,42
1781,51,42,38,22,158,94,42
1782,51,42,38,22,158,94,42
1783,51,42,38,22,158,94,42
1784,51,42,38,22,158,94,42
1785,51,42,38,22,158,94,42
1786,51,42,38,22,158,94,42
1787,51,42,38,22,158,94,42
1788,51,42,38,22,158,94,42
1789,51,42,38,22,158,94,42
1790,51,42,38,22,158,94,42
1791,51,42,38,22,158,94,42
1792,51,42,38,22,158,94,42
1793,51,42,38,22,158,94,42
1794,51,42,38,22,158,94,42
1795,51,42,38,22,158,95,42
1796,51,42,38,22,158,95,42
1797,51,42,38,22,158,95,42
1798,51,42,38,22,158,95,42
1799,51,42,38,22,158,95,42
1800,51,42,38,22,158,95,42
1801,51,42,38,22,158,95,42
1802,51,42,38,22,158,95,42
1803,51,42,38,22,158,95,42
1804,51,42,38,22,158,95,42
1805,51,42,38,22,158,95,42
1806,51,42,38,22,158,95,42
1807,51,42,38,22,158,95,42
1808,51,42,38,22,158,95,42
1809,51,42,38,22,158,95,42
1810,51,42,38,22,158,95,42
1811,51,42,38,22,158,95,42
1812,51,42,38,22,158,95,42
1813,51,42,38,22,158,95,42
1814,51,42,38,22,158,95,42
1815,51,42,38,22,158,95,42
1816,51,42,38,22,158,95,42
1817,51,42,38,22,158,95,42
1818,51,42,38,22,159,95,42
1819,51,42,38,22,159,95,42
1820,51,42,38,22,159,95,42
1821,51,42,38,22,159,95,42
1822,51,42,38,22,159,95,42
1823,51,42,38,22,159,95,43
1824,51,42,38,22,159,95,43
1825,51,42,38,22,159,95,43
1826,51,42,38,22,159,95,43
1827,51,42,38,22,159,95,43
1828,51,42,38,22,159,95,43
1829,51,42,38,22,159,95,43
1830,51,42,38,22,159,95,43
1831,51,42,38,22,159,95,43
1832,51,42,38,22,159,95,43
1833,51,42,38,22,159,95,43
1834,51,42,38,22,159,95,43
1835,51,42,38,22,159,95,43
1836,51,42,38,22,159,95,43
1837,51,42,38,22,159,95,43
1838,51,42,38,22,159,95,43
1839,51,42,38,22,159,95,43
1840,51,42,38,22,159,95,43
1841,51,42,38,22,159,95,43
1842,51,42,38,22,159,95,43
1843,51,42,38,22,159,95,43
1844,51,42,38,22,159,95,43
1845,51,42,38,22,159,95,43
1846,51,42,38,22,159,95,43
1847,51,42,38,22,159,95,43
1848,51,42,38,22,159,95,43
1849,51,42,38,22,159,95,43
1850,51,42,38,22,159,95,43
1851,51,42,38,22,159,95,43
1852,51,42,38,22,159,95,43
1853,51,42,38,22,159,95,43
1854,51,42,38,22,159,95,43
1855,51,42,38,22,159,95,43
1856,51,42,38,22,159,95,43
1857,51,42,38,22,159,95,43
1858,51,42,38,22,159,95,43
1859,51,42,38,22,159,95,43
1860,51,42,38,22,159,95,43
1861,51,42,38,22,159,95,43
1862,51,42,38,22,159,95,43
1863,51,42,38,22,159,95,43
1864,51,42,38,22,159,95,43
1865,51,42,38,22,159,95,43
1866,51,42,38,22,159,95,43
1867,51,42,38,22,159,95,43
1868,51,42,38,22,159,95,43
1869,51,42,38,22,159,96,43
1870,51,42,38,22,159,96,43
1871,51,42,38,22,159,96,43
1872,51,42,38,22,159,96,43
1873,51,42,38,22,159,96,43
1874,51,42,38,22,159,96,43
1875,51,42,38,22,159,96,43
1876,51,42,38,22,159,96,43
1877,51,42,38,22,159,96,43
1878,51,42,38,22,160,96,43
1879,51,42,38,22,160,96,43
1880,51,42,38,22,160,96,43
1881,51,42,38,22,160,96,43
1882,51,42,38,22,160,96,43
1883,51,42,38,22,160,96,43
1884,51,42,38,22,160,96,43
1885,51,42,39,22,160,96,43
1886,51,42,39,22,160,96,43
1887,51,42,39,22,160,96,43
1888,51,42,39,22,160,96,43
1889,51,42,39,22,160,96,43
1890,51,42,39,22,160,96,43
1891,51,42,39,22,160,96,43
1892,51,42,39,22,160,96,43
1893,51,42,39,22,160,96,43
